timestamp,map_path,start_id,target_id,path_length,vision_mean,vision_dark,vision_edge,teacher_next_node
0.0,synthetic_map_00004,86,37,6,0.8351742312974957,0.14879932938707346,0.21695147470714765,74
0.0,synthetic_map_00004,74,37,5,0.7874039489024679,0.2322715533902816,0.3288436351049693,73
0.0,synthetic_map_00004,73,37,4,0.8210262594891055,0.17973388072104357,0.32621921818018285,61
0.0,synthetic_map_00004,61,37,3,0.783973451576337,0.23252644094655361,0.40413867334674713,49
0.0,synthetic_map_00004,49,37,2,0.9465023743830765,0.0617450632115222,0.32244186528252655,37
0.0,synthetic_map_00005,106,128,5,0.8457668395203559,0.15161733083763385,0.249554712708786,118
0.0,synthetic_map_00005,118,128,4,0.6190403416294005,0.3797661130030263,0.48136870932126163,117
0.0,synthetic_map_00005,117,128,3,0.6393239933392203,0.3449199573492062,0.4462293784262733,116
0.0,synthetic_map_00005,116,128,2,0.8020914899832483,0.1921164370774285,0.39962926247750835,128
0.0,synthetic_map_00006,133,31,20,0.4119562031578458,0.5677524718443999,0.7208297364283369,134
0.0,synthetic_map_00006,134,31,19,0.5073337658052903,0.4645184260489703,0.49769990619469046,135
0.0,synthetic_map_00006,135,31,18,0.5137598619079373,0.45879891752409463,0.48640798630066284,123
0.0,synthetic_map_00006,124,31,16,0.84449874930884,0.17689112934734152,0.41966076046501993,112
0.0,synthetic_map_00006,112,31,15,0.7240096330698652,0.3032645527155908,0.4720897307689351,113
0.0,synthetic_map_00006,93,31,8,0.7841443086243787,0.23863856780806644,0.41870138860141953,81
0.0,synthetic_map_00006,69,31,6,0.8607948030762783,0.13223575713724992,0.24834127265234932,57
0.0,synthetic_map_00006,32,31,2,0.6683822597876339,0.3036493776579472,0.5385469009650357,31
0.0,synthetic_map_00007,40,97,9,0.6784413458621491,0.3288527806746393,0.45216181379745674,52
0.0,synthetic_map_00007,52,97,8,0.7860651198662182,0.2397467229059942,0.32706770990298184,64
0.0,synthetic_map_00007,64,97,7,0.7790195732567816,0.237671192069226,0.35997112598509823,63
0.0,synthetic_map_00007,63,97,6,0.8072709350122945,0.22120623863188155,0.3038810624362373,62
0.0,synthetic_map_00007,62,97,5,0.6419812318274241,0.3376693247888596,0.5117533389147039,74
0.0,synthetic_map_00007,74,97,4,0.7348722046847159,0.26628099380253945,0.31395169703489345,86
0.0,synthetic_map_00007,86,97,3,0.7727838472190698,0.22967827188563528,0.4125451533372693,85
0.0,synthetic_map_00007,85,97,2,0.8960254500586873,0.1123302272744442,0.3415265402965049,97
0.0,synthetic_map_00008,47,58,3,0.7123516878430567,0.3167055175978063,0.5263410113331762,46
0.0,synthetic_map_00008,46,58,2,0.8866197587019585,0.09559213136425945,0.28763976482915354,58
0.0,synthetic_map_00009,52,137,9,0.9336029945775772,0.06961746694808457,0.3364710614993361,64
0.0,synthetic_map_00009,64,137,8,1.0,0.0,0.26907563684258046,76
0.0,synthetic_map_00009,76,137,7,1.0,0.0,0.22842591690480224,88
0.0,synthetic_map_00009,88,137,6,0.9823951664236183,0.0,0.16075753877924484,100
0.0,synthetic_map_00009,100,137,5,0.9923865409356466,0.025113357610530865,0.1935547930485748,112
0.0,synthetic_map_00009,112,137,4,0.9485132877439426,0.06988120930272401,0.3324354928816267,124
0.0,synthetic_map_00009,124,137,3,0.9203776714396091,0.08439775428703086,0.35239754522321937,136
0.0,synthetic_map_00009,136,137,2,0.5183576676277162,0.4829538437641289,0.5518093517827349,137
0.0,synthetic_map_00010,53,27,5,0.9119619618419817,0.10541193477124863,0.3598722862851991,52
0.0,synthetic_map_00010,52,27,4,0.9916059524276477,0.0,0.12648766507146525,51
0.0,synthetic_map_00010,51,27,3,0.8846056689587609,0.10200516589518918,0.2377987236768233,39
0.0,synthetic_map_00010,39,27,2,0.8558509084532029,0.1454482555903634,0.24575613278873296,27
0.0,synthetic_map_00011,79,140,7,0.8712731225093903,0.10233707209773271,0.29928114300676834,91
0.0,synthetic_map_00011,91,140,6,0.9324188835577489,0.07177313509737931,0.30989982733840565,92
0.0,synthetic_map_00011,92,140,5,0.7669956499537521,0.24450869919366497,0.29949517449918334,104
0.0,synthetic_map_00011,104,140,4,0.7290270334787753,0.2836112357477897,0.47513584415584376,116
0.0,synthetic_map_00011,116,140,3,0.7299285336010608,0.2639254324750858,0.3135373288096062,128
0.0,synthetic_map_00011,128,140,2,0.7980055967510538,0.17376632872662257,0.32580884979575897,140
0.0,synthetic_map_00012,127,68,7,0.6019239808719606,0.37393789313397846,0.43330290371008523,115
0.0,synthetic_map_00012,115,68,6,0.6961128513970072,0.3104221549476331,0.4217373657773976,103
0.0,synthetic_map_00012,103,68,5,0.6432045554495459,0.35107518859737996,0.484031411999877,91
0.0,synthetic_map_00012,91,68,4,0.6890139470376755,0.32640363414939816,0.41165693248996177,79
0.0,synthetic_map_00012,79,68,3,0.6459749766295028,0.3571656828417633,0.4873795604367831,67
0.0,synthetic_map_00012,67,68,2,0.6263839327226141,0.37748905855889486,0.42309146035134626,68
0.0,synthetic_map_00013,96,22,18,0.48395394893771543,0.4914257205701926,0.48194645002895264,84
0.0,synthetic_map_00013,72,22,16,0.43194303557807157,0.549505818578486,0.6801164920267005,73
0.0,synthetic_map_00013,49,22,13,0.6257247097632791,0.3947246764507717,0.6124080045358131,37
0.0,synthetic_map_00013,25,22,11,0.7446125112450341,0.2509141484566539,0.3430988573561705,26
0.0,synthetic_map_00013,26,22,10,0.8736036977784927,0.12727361913337346,0.27628218094714685,27
0.0,synthetic_map_00013,17,22,6,0.9013436350626292,0.09497796964020028,0.3154655556684166,18
0.0,synthetic_map_00013,18,22,5,0.8805216565502287,0.14371830527869672,0.23520325043590926,19
0.0,synthetic_map_00013,20,22,3,0.9965893364567295,0.0,0.2101397450867432,21
0.0,synthetic_map_00014,56,90,6,0.9916591072353329,0.0,0.1948415724413028,55
0.0,synthetic_map_00014,55,90,5,0.6522352998162624,0.3410375782363653,0.443255836543671,67
0.0,synthetic_map_00014,67,90,4,0.8319286683028785,0.17282103010511615,0.35118248834074245,79
0.0,synthetic_map_00014,79,90,3,0.9344021311313946,0.06316233138563396,0.3667125225700249,78
0.0,synthetic_map_00014,78,90,2,0.8019893488493008,0.17676037133384664,0.4051336276919125,90
0.0,synthetic_map_00015,105,131,5,0.505291464349277,0.47010327021378334,0.48002775478650056,106
0.0,synthetic_map_00015,106,131,4,0.7879734465673289,0.18563653074204933,0.3780739284680218,107
0.0,synthetic_map_00015,107,131,3,0.5309399381447891,0.44996922562489405,0.6259151391790534,119
0.0,synthetic_map_00015,119,131,2,0.5479535405699629,0.431005381266141,0.5039442308528579,131
0.0,synthetic_map_00016,34,121,18,0.97004343558281,0.019418936638920997,0.2233957641630488,33
0.0,synthetic_map_00016,45,121,16,0.984042146805885,0.004894824823746792,0.27545809099400853,57
0.0,synthetic_map_00016,57,121,15,0.8424569366404034,0.1723154509449362,0.43433341784417223,69
0.0,synthetic_map_00016,93,121,12,0.5600802645309227,0.44545736901306626,0.6347153498621828,105
0.0,synthetic_map_00016,103,121,9,0.8121051353753012,0.19566567734090132,0.41670670122900455,115
0.0,synthetic_map_00016,127,121,7,0.9137356984573445,0.09899467844075856,0.2718527071718884,126
0.0,synthetic_map_00016,126,121,6,0.6708095890750619,0.3359592370190294,0.4950191130155704,125
0.0,synthetic_map_00016,125,121,5,0.6921870333997372,0.3155470026572509,0.47355748772332174,124
0.0,synthetic_map_00017,86,73,3,0.9304464311083589,0.09156008149490605,0.3372044180399757,85
0.0,synthetic_map_00017,85,73,2,0.9497609612668921,0.03566412295371123,0.15232117072552465,73
0.0,synthetic_map_00018,82,50,11,0.9143046817523793,0.08815802292889016,0.2607723187354305,81
0.0,synthetic_map_00018,81,50,10,0.9183943231913186,0.08570812199481996,0.2156190084829659,80
0.0,synthetic_map_00018,80,50,9,0.9402298845818935,0.08673381824477619,0.2542462943174397,68
0.0,synthetic_map_00018,68,50,8,0.6904197847888941,0.33886252632001407,0.5320110065617772,67
0.0,synthetic_map_00018,67,50,7,0.6460962556026011,0.35599141831561465,0.42501009371750637,55
0.0,synthetic_map_00018,55,50,6,0.5724013936484759,0.40394388852318147,0.4841418436362491,54
0.0,synthetic_map_00018,54,50,5,0.7606941696803424,0.25139035028876844,0.33152759740096077,53
0.0,synthetic_map_00018,53,50,4,0.7286296849273037,0.24659273997473696,0.32518217449491726,52
0.0,synthetic_map_00019,22,51,11,0.6474335337668733,0.3761945153921802,0.4932759854189884,34
0.0,synthetic_map_00019,58,51,8,0.8276285594006075,0.1798125023335615,0.36883331078914783,57
0.0,synthetic_map_00019,57,51,7,0.8348137204337694,0.1568955676143789,0.3146751548692334,56
0.0,synthetic_map_00019,56,51,6,0.8682482708897343,0.12430351940930102,0.2924378982223517,55
0.0,synthetic_map_00019,55,51,5,0.7845538521970034,0.23987731846978083,0.3774764339712018,54
0.0,synthetic_map_00019,54,51,4,0.8199774325947731,0.2085944775263668,0.30689450355065595,53
0.0,synthetic_map_00019,53,51,3,0.6441972879444796,0.366814723279129,0.47585275853932735,52
0.0,synthetic_map_00019,52,51,2,0.7980688469250246,0.21699558577606468,0.4403552663817169,51
0.0,synthetic_map_00020,32,138,12,0.8264823320255387,0.17455384245307282,0.3172719165414384,44
0.0,synthetic_map_00020,44,138,11,0.6043791490869589,0.37872439100728084,0.45990461702653723,56
0.0,synthetic_map_00020,56,138,10,0.7481915398303397,0.24862080061177866,0.37831706517695085,68
0.0,synthetic_map_00020,68,138,9,0.8465764370548403,0.1588382932056414,0.30419609338262055,80
0.0,synthetic_map_00020,80,138,8,0.937934139049009,0.06433763424194919,0.28370224065183425,92
0.0,synthetic_map_00020,92,138,7,0.7670541611130691,0.22059481069613152,0.44758129266380076,104
0.0,synthetic_map_00020,103,138,5,0.844258596987386,0.15758296416694312,0.24573532898700817,102
0.0,synthetic_map_00020,114,138,3,0.7913461285487889,0.22788236779812424,0.34285115209614514,126
0.0,synthetic_map_00021,38,104,12,0.9844270483886456,0.0,0.2689095103257466,50
0.0,synthetic_map_00021,50,104,11,1.0,0.0,0.2688567478134464,62
0.0,synthetic_map_00021,74,104,9,1.0,0.013863940967664079,0.1620728052155057,75
0.0,synthetic_map_00021,76,104,7,0.8946409794170439,0.07645234864712067,0.3300281672488685,77
0.0,synthetic_map_00021,78,104,5,0.9568964675672335,0.07149270448714579,0.32248581712367497,79
0.0,synthetic_map_00021,79,104,4,0.9386189909915019,0.07980486156951037,0.23493966467421698,91
0.0,synthetic_map_00021,91,104,3,0.7529128688609861,0.22343487002033796,0.42369021754942915,103
0.0,synthetic_map_00021,103,104,2,0.6526810950629875,0.37229992229363856,0.38702866244968337,104
0.0,synthetic_map_00022,16,45,8,1.0,0.0,0.12491156147477965,28
0.0,synthetic_map_00022,28,45,7,0.7284769123060026,0.25509843868186777,0.43457979929180196,29
0.0,synthetic_map_00022,29,45,6,0.6466227099179529,0.3636204913388339,0.43109051937844917,41
0.0,synthetic_map_00022,41,45,5,0.6970830212021393,0.28431386911296797,0.5314486317906606,42
0.0,synthetic_map_00022,42,45,4,0.8215290709113884,0.1880257826747133,0.3916948940764192,43
0.0,synthetic_map_00022,43,45,3,0.742492209066874,0.23834425064982884,0.3207632808331016,44
0.0,synthetic_map_00022,44,45,2,1.0,0.0,0.18128188521139615,45
0.0,synthetic_map_00023,25,58,20,0.9174847554991409,0.07788589084386757,0.2217249179244437,26
0.0,synthetic_map_00023,40,58,16,0.541016017524439,0.47638494819996813,0.5160639592005639,52
0.0,synthetic_map_00023,52,58,15,0.42080521688609057,0.5625725285009662,0.5885665502299722,53
0.0,synthetic_map_00023,56,58,11,0.5591733946954606,0.468891992289193,0.589485646707449,68
0.0,synthetic_map_00023,81,58,8,0.8144282361265252,0.1817065245131913,0.42891378282665327,93
0.0,synthetic_map_00023,93,58,7,0.6441575815451214,0.3800803018243419,0.3979522128371036,94
0.0,synthetic_map_00023,83,58,4,0.5107194247840507,0.46979105660501796,0.4976950540517146,71
0.0,synthetic_map_00023,71,58,3,0.5908321653487911,0.4017786719537812,0.5235996992407144,70
0.0,synthetic_map_00024,137,102,5,0.6543928589186359,0.33551795274005736,0.3957997242978073,125
0.0,synthetic_map_00024,125,102,4,0.7763092795241248,0.1951011288927033,0.3798246576543983,126
0.0,synthetic_map_00024,126,102,3,0.7085927913399525,0.3044797489840239,0.45934514635569235,114
0.0,synthetic_map_00024,114,102,2,0.4562474770668999,0.5247891980009292,0.7222441476981156,102
0.0,synthetic_map_00025,70,135,14,0.876831756871964,0.14589874759957075,0.23114297425940053,69
0.0,synthetic_map_00025,69,135,13,0.8597188918891041,0.15493618312742763,0.31719821689968314,68
0.0,synthetic_map_00025,68,135,12,0.8465231332750526,0.12635692119595981,0.34811369095693134,67
0.0,synthetic_map_00025,67,135,11,0.8814537946132038,0.11588804413979568,0.26317894448597784,66
0.0,synthetic_map_00025,66,135,10,0.6553099953538803,0.3616241932872372,0.5258422960885696,78
0.0,synthetic_map_00025,78,135,9,0.9079025925682566,0.08252375022942601,0.24878405512388022,90
0.0,synthetic_map_00025,114,135,6,0.9184772946869827,0.07115086094084137,0.21304711740909243,126
0.0,synthetic_map_00025,124,135,3,0.509526439041561,0.47409926025653554,0.48686014579872705,123
0.0,synthetic_map_00026,21,79,8,0.9912455110553136,0.0,0.18802665631243254,33
0.0,synthetic_map_00026,33,79,7,0.9151319383906676,0.09631014436025215,0.2715954221367141,45
0.0,synthetic_map_00026,45,79,6,0.9455167015989014,0.07634375196261704,0.30050040959400687,57
0.0,synthetic_map_00026,57,79,5,0.9592176231295849,0.06175231108854032,0.3254425703540397,56
0.0,synthetic_map_00026,56,79,4,0.8001277420972818,0.20766945279142468,0.44501437374028546,68
0.0,synthetic_map_00026,68,79,3,0.7835670520678195,0.21238686049718233,0.3454934025351503,67
0.0,synthetic_map_00026,67,79,2,0.7821199898554302,0.22764423968655892,0.41538588987923875,79
0.0,synthetic_map_00027,40,140,13,0.7739893633625827,0.21365595659985426,0.3789938751651887,52
0.0,synthetic_map_00027,52,140,12,0.727538444505053,0.24272372626597935,0.39201251109358054,64
0.0,synthetic_map_00027,64,140,11,0.9181155659066075,0.07447129263862248,0.34913089580313317,76
0.0,synthetic_map_00027,77,140,9,0.652173971628506,0.34394804875398677,0.5278814507242555,78
0.0,synthetic_map_00027,79,140,7,0.6105961208901737,0.36428534606342805,0.4584916603351545,91
0.0,synthetic_map_00027,91,140,6,0.8741947459502875,0.09794640540068292,0.34238094349652365,103
0.0,synthetic_map_00027,115,140,4,0.9739023247305975,0.0,0.16130286130654822,127
0.0,synthetic_map_00027,127,140,3,0.954135061935673,0.028206499196971144,0.20126592867741677,139
0.0,synthetic_map_00028,51,109,8,0.990583694589133,0.0329595735268661,0.20230448740472995,50
0.0,synthetic_map_00028,50,109,7,0.8072453204207787,0.21500368054360514,0.3013098214178576,62
0.0,synthetic_map_00028,62,109,6,0.7983196380916474,0.17494728175678637,0.36618493498823435,74
0.0,synthetic_map_00028,74,109,5,0.8788664020257809,0.11424572955245219,0.2683764924651521,73
0.0,synthetic_map_00028,73,109,4,0.7692342249202412,0.20876962418037812,0.44483584021207395,85
0.0,synthetic_map_00028,85,109,3,0.9044936422564387,0.09811776365634661,0.23490043235136257,97
0.0,synthetic_map_00028,97,109,2,0.9003458980581649,0.07627793627847343,0.33638521938957017,109
0.0,synthetic_map_00029,23,68,8,0.3280711979434842,0.6670556540457266,0.7595984974675901,35
0.0,synthetic_map_00029,35,68,7,0.4778104313372382,0.5240992430508529,0.6085708109630631,47
0.0,synthetic_map_00029,47,68,6,0.31854918264285437,0.693671622098769,0.7782979059716044,46
0.0,synthetic_map_00029,46,68,5,0.6498650786873736,0.3350726747088265,0.5347636201441343,45
0.0,synthetic_map_00029,45,68,4,0.5469831305953372,0.44552737854278873,0.5220190466294895,57
0.0,synthetic_map_00029,57,68,3,0.8000956313396305,0.2124249753414072,0.42874739306650955,69
0.0,synthetic_map_00029,69,68,2,0.6822758773130517,0.33159090354095766,0.42073348052812926,68
0.0,synthetic_map_00030,58,140,10,0.7889602822619857,0.20608433480499305,0.4508810100401956,70
0.0,synthetic_map_00030,70,140,9,0.674702819968224,0.3194187372095278,0.41258391777490444,69
0.0,synthetic_map_00030,69,140,8,0.8825282496454747,0.12735915712013382,0.2803020713390761,68
0.0,synthetic_map_00030,68,140,7,0.771151383420258,0.2128118463129894,0.4241718990723904,80
0.0,synthetic_map_00030,80,140,6,0.6908558505168907,0.32905883254949986,0.4466576148848573,92
0.0,synthetic_map_00030,92,140,5,0.5039304728896791,0.4677950736983149,0.5107092912974402,104
0.0,synthetic_map_00030,116,140,3,0.631546051244055,0.37939301206723336,0.49477840706766885,128
0.0,synthetic_map_00030,128,140,2,0.8875274721129598,0.11081310319503046,0.24049291132213996,140
0.0,synthetic_map_00031,85,25,8,0.8141306299006766,0.1905181903389793,0.3281704939009435,73
0.0,synthetic_map_00031,73,25,7,0.8936474746768175,0.10861557981019862,0.27923627029685416,61
0.0,synthetic_map_00031,61,25,6,0.7976162797179484,0.22259275485867278,0.30045328839921737,60
0.0,synthetic_map_00031,60,25,5,0.3834036424389373,0.5985506879656005,0.570573840274521,48
0.0,synthetic_map_00031,48,25,4,0.5329979265179919,0.4711989724647928,0.5616203143753071,36
0.0,synthetic_map_00031,36,25,3,0.6006579562917164,0.4162065665465349,0.5245798723795388,24
0.0,synthetic_map_00031,24,25,2,0.6276695626247991,0.35602613185432397,0.4783204490009404,25
0.0,synthetic_map_00032,30,86,12,1.0,0.0,0.19057576447949104,29
0.0,synthetic_map_00032,29,86,11,0.7579458100236897,0.23081962020602753,0.4520701836774325,41
0.0,synthetic_map_00032,40,86,9,0.8000363643009812,0.22855070793626572,0.3846792123716383,52
0.0,synthetic_map_00032,52,86,8,0.8615741281669371,0.12674464531027813,0.2182330862375702,51
0.0,synthetic_map_00032,50,86,6,0.8122641108633513,0.18340900680289787,0.38932066033178525,49
0.0,synthetic_map_00032,61,86,4,0.9377030944497242,0.08259616008139885,0.34689762201578656,73
0.0,synthetic_map_00032,73,86,3,0.8584902281509419,0.12887389912141678,0.30079774604027093,85
0.0,synthetic_map_00032,85,86,2,0.9341325455761554,0.06324997407982244,0.2609434720796553,86
0.0,synthetic_map_00033,76,127,8,0.5671498426828571,0.4153955375338325,0.5823482526685192,77
0.0,synthetic_map_00033,77,127,7,0.9100800668893154,0.07991844552629138,0.3253124557615148,89
0.0,synthetic_map_00033,89,127,6,0.8634761113651304,0.10931563353687712,0.3428890390609302,101
0.0,synthetic_map_00033,101,127,5,0.8310025748938348,0.14246920634857485,0.2802524918561612,113
0.0,synthetic_map_00033,113,127,4,0.971852920063361,0.0,0.26139427242368535,125
0.0,synthetic_map_00033,125,127,3,0.9759251090590206,0.024326023021384507,0.13378781725602154,126
0.0,synthetic_map_00033,126,127,2,0.9782959534733461,0.0,0.12801186512266033,127
0.0,synthetic_map_00034,31,23,6,0.7377696782873103,0.23954174418067858,0.42232260012049094,32
0.0,synthetic_map_00034,32,23,5,0.7395252305341766,0.24885492383248245,0.3134844560976424,20
0.0,synthetic_map_00034,20,23,4,0.815891798816024,0.20040507592097628,0.3724501188937068,21
0.0,synthetic_map_00034,21,23,3,0.7258207849766889,0.25375548326832187,0.31481996891708197,22
0.0,synthetic_map_00034,22,23,2,0.8156691382290201,0.20712258605640074,0.3236761773780107,23
0.0,synthetic_map_00035,118,121,15,0.8094837020455591,0.17873667699725873,0.35579400725491866,106
0.0,synthetic_map_00035,104,121,12,0.6734898464263228,0.3106803821020866,0.5161178009909317,103
0.0,synthetic_map_00035,103,121,11,0.7653181959883678,0.2277136714102477,0.39689020363330496,102
0.0,synthetic_map_00035,101,121,9,0.6553443998003193,0.3152259868976161,0.4971644821189813,89
0.0,synthetic_map_00035,89,121,8,0.7926262337497828,0.2153205667140807,0.3572635283355775,88
0.0,synthetic_map_00035,87,121,6,0.7822257612738839,0.22213685513293738,0.3330459179729752,86
0.0,synthetic_map_00035,86,121,5,0.92606078594775,0.08195508168040237,0.2986569812358132,85
0.0,synthetic_map_00035,97,121,3,0.9913660428593004,0.0,0.2314751303024854,109
0.0,synthetic_map_00036,45,100,11,0.6424917179929335,0.3322593598397578,0.5241417880983377,44
0.0,synthetic_map_00036,43,100,9,0.8666628696340557,0.1288415979374178,0.364776073898786,42
0.0,synthetic_map_00036,42,100,8,0.8716172221669318,0.15578634884387643,0.22208080407734931,41
0.0,synthetic_map_00036,40,100,6,0.8821307638969383,0.13152172471194562,0.30583731123311275,52
0.0,synthetic_map_00036,52,100,5,1.0,0.0,0.19016608588833805,64
0.0,synthetic_map_00036,64,100,4,1.0,0.009501385435953247,0.16403348435886425,76
0.0,synthetic_map_00036,76,100,3,0.9613695247769177,0.06403317995323381,0.25217329498844965,88
0.0,synthetic_map_00036,88,100,2,0.6907548890555346,0.28744607339614997,0.5458376843220635,100
0.0,synthetic_map_00037,30,76,7,0.7757628459052975,0.22736382044989045,0.36237762005175844,29
0.0,synthetic_map_00037,29,76,6,0.9452540848619708,0.03001635729420446,0.17276740980872307,28
0.0,synthetic_map_00037,28,76,5,0.9785235309535236,0.043334544790458854,0.26732798706850075,40
0.0,synthetic_map_00037,40,76,4,0.9756175552168198,0.02652729135101753,0.24600959256613486,52
0.0,synthetic_map_00037,52,76,3,0.8586901280163306,0.11836348604905249,0.24974987394086928,64
0.0,synthetic_map_00037,64,76,2,0.9516532194287699,0.07085434275928142,0.2604137507778304,76
0.0,synthetic_map_00038,131,76,12,0.6887108280800666,0.3162081641502102,0.5330670281441046,130
0.0,synthetic_map_00038,129,76,10,0.9152460785067333,0.0998473111439942,0.3602240673164052,128
0.0,synthetic_map_00038,128,76,9,0.7291953356782448,0.2606204078464426,0.4125902393080517,127
0.0,synthetic_map_00038,127,76,8,0.7247130601274847,0.25381771108740525,0.424294140165545,126
0.0,synthetic_map_00038,126,76,7,0.7352134922439142,0.2856467204214097,0.5242221324400661,114
0.0,synthetic_map_00038,114,76,6,0.8105866304927559,0.2183945300584237,0.3479840348633948,102
0.0,synthetic_map_00038,102,76,5,0.8059175100534739,0.19419495814620505,0.29812331826940713,101
0.0,synthetic_map_00038,101,76,4,0.6896453845914511,0.30490147595511063,0.4279423287991057,89
0.0,synthetic_map_00039,52,35,12,0.9963027666644837,0.024423860670733585,0.12926722173276514,40
0.0,synthetic_map_00039,40,35,11,0.9542217825850033,0.016602679564836437,0.23316326714612146,28
0.0,synthetic_map_00039,28,35,10,0.7041494567548716,0.2673228344968266,0.45161667857103927,29
0.0,synthetic_map_00039,29,35,9,0.6394057339890876,0.38073253422290465,0.5060435375830334,30
0.0,synthetic_map_00039,30,35,8,0.8124627247327025,0.20784669501207312,0.30042450285771005,31
0.0,synthetic_map_00039,31,35,7,0.7716485656101892,0.23570532315486314,0.3700136518841166,19
0.0,synthetic_map_00039,19,35,6,0.6373409774874181,0.3421205831333438,0.5200611698703426,20
0.0,synthetic_map_00039,22,35,3,0.8653306519002407,0.13253382036055894,0.3002703651327419,34
0.0,synthetic_map_00040,78,60,14,0.8918733394481118,0.11852804869775864,0.24627538764182433,77
0.0,synthetic_map_00040,89,60,12,0.8767295705936972,0.09928343839929832,0.33635102269016853,88
0.0,synthetic_map_00040,88,60,11,0.7875070133639697,0.1906532235000704,0.34224889998310937,100
0.0,synthetic_map_00040,99,60,9,0.5497602899877491,0.45846890525332,0.5595044810268356,111
0.0,synthetic_map_00040,110,60,7,0.7575700799538079,0.257575993592646,0.3313392262250174,109
0.0,synthetic_map_00040,109,60,6,0.754472512896029,0.22569122517893647,0.3364638591691892,108
0.0,synthetic_map_00040,96,60,4,0.6765908502221106,0.2980289943943809,0.442707369360526,84
0.0,synthetic_map_00040,84,60,3,0.6373888106725686,0.37197944744376055,0.4007014159092835,72
0.0,synthetic_map_00041,23,34,3,0.7139734143489137,0.31186472438295754,0.3949163046547558,22
0.0,synthetic_map_00041,22,34,2,0.9049799231943203,0.09285019030704841,0.24574640492563166,34
0.0,synthetic_map_00042,15,65,9,0.5622830048353766,0.4154318231482337,0.5854796882409999,27
0.0,synthetic_map_00042,27,65,8,0.6931041316094636,0.3342687762561816,0.5406614509835,26
0.0,synthetic_map_00042,26,65,7,0.7670307484762233,0.2596418322873167,0.43188601651418396,38
